event_id,transaction_id,customer_id,tx_time,amount,currency,merchant,merchant_category,payment_type,device_id,ip_address,user_agent,country,card_present,is_new_device,geo_mismatch,prior_tx_count_1h,prior_tx_count_24h,time_since_last_tx_min,is_fraud,fraud_type
ee1a653f-c732-4517-a2d8-2974edaa10db,ff49570a-ed9e-4422-832d-d2103ae45875,CUST101308,2025-10-18 14:03:07,5357.11,USD,Steam,Digital,CARD,device_572,250.45.238.139,Mozilla/5.0 (Linux; Android 10; SM-G973F),US,0,0,0,0,0,1648.5666666666666,0,
14556318-3091-4023-bc2d-55e936053226,23c0a6b4-d223-4a57-90db-1421347f8ef6,CUST101308,2025-10-25 18:15:47,1.0,USD,Paytm,Payments,WALLET,device_572,136.25.76.17,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,0,0,0,0,0,10332.666666666666,0,
750648b3-3626-446c-aa13-da59a510ad9e,7d867031-d016-49f6-8355-c362a75a9b4e,CUST101308,2025-10-31 19:56:48,3029.61,USD,Spotify,Entertainment,WALLET,device_572,90.126.170.10,Mozilla/5.0 (Linux; Android 10; SM-G973F),US,1,0,0,0,0,8741.016666666666,0,
559921f7-7f30-46f7-b119-1faf4b967349,90e6422f-1283-425c-8ea6-eb0ae4037764,CUST101308,2025-11-03 06:10:36,6726.84,USD,Airline,Travel,WALLET,device_572,176.51.100.64,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,0,0,0,0,0,3493.8,0,
e6147041-064c-4ced-8d60-2850466345e5,977fda2a-ddde-46de-899b-cc57801b410a,CUST101309,2025-10-26 19:35:48,405.96,USD,Swiggy,Food,CARD,device_161,228.140.200.230,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),AU,1,0,0,0,0,,0,
788eb7c4-44f2-4f21-ade8-91d2fdc6a3a7,5e5e4bfc-c98b-4a2a-bcee-80ce2a62130b,CUST101309,2025-10-29 05:11:46,914.21,USD,Airline,Travel,NETBANKING,device_161,58.57.106.124,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),AU,0,0,0,0,0,3455.9666666666667,0,
cfb9f4c0-daaf-436d-b398-4710fb091faa,097eefec-9131-4625-9018-055f3a3d0d61,CUST101310,2025-10-11 09:40:08,1.0,USD,Samsung,Electronics,CARD,device_508,171.55.101.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,0,0,0,0,0,,0,
c4626d00-22e1-4a5a-bd89-6817db8e7ecd,0216440b-ed9b-4c8f-8176-84bff97a318c,CUST101310,2025-10-12 20:49:12,3698.78,USD,Airline,Travel,WALLET,device_508,186.56.98.5,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,0,0,0,0,0,2109.0666666666666,0,
fada18da-e1fd-44d4-bfd7-4426a6102878,5939ccd4-7431-4adf-be55-c92e14cbb950,CUST101310,2025-10-17 21:29:23,11384.86,USD,Steam,Digital,NETBANKING,device_508,40.243.96.212,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),AU,0,0,0,0,0,7240.183333333333,0,
ecf46a49-a5db-4dac-99e9-63d8334d833a,b8fb578c-21cb-4ef7-b0d2-14989f1747d0,CUST101310,2025-10-28 15:10:01,2998.83,USD,Netflix,Entertainment,CARD,device_508,78.31.60.145,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),AU,0,0,0,0,0,15460.633333333333,0,
10b3d8a2-4eaa-4b37-8d28-7e20ce05bbfb,4ff08084-a6b1-4bd7-8dd1-42574086f413,CUST101310,2025-10-29 02:19:50,1433.03,USD,Flipkart,Retail,CARD,device_508,24.111.112.147,Mozilla/5.0 (Linux; Android 10; SM-G973F),AU,0,0,0,0,1,669.8166666666667,0,
b07018c7-5800-4b0f-aab4-7f7c98e92f3b,dc1212f9-d52f-4f07-8d12-27ef45725294,CUST101311,2025-10-09 04:42:44,348.15,USD,HotelBooking,Travel,CARD,device_504,197.116.213.91,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,0,0,0,0,0,,0,
d4328d3f-d6b5-49b4-996d-d164a55d43fb,688ccf2a-090d-4bdc-a982-29ff3889fc7c,CUST101311,2025-10-11 18:54:01,700.82,USD,Swiggy,Food,CARD,device_504,71.132.117.114,Mozilla/5.0 (Linux; Android 10; SM-G973F),US,1,0,0,0,0,3731.2833333333333,0,
5d2989d5-0736-496e-9873-bf351fac5c60,278f0023-e4c1-4cd1-8c89-dac8fe5223d8,CUST101311,2025-10-13 13:53:13,505.76,USD,Amazon,Retail,WALLET,device_504,17.35.255.108,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,0,0,0,0,0,2579.2,0,
c0564e00-055c-4bbb-bac5-8b5b61fcb285,7db03b21-33bc-42b9-a10d-40d03054cacd,CUST101311,2025-10-15 11:19:30,1475.88,USD,Zomato,Food,UPI,device_504,27.247.92.122,Mozilla/5.0 (Linux; Android 10; SM-G973F),US,0,0,0,0,0,2726.2833333333333,0,
5c0f6c17-76ee-487a-9ed7-3e83e93128a4,96468a01-127a-41db-87b9-63e0e58464af,CUST101311,2025-10-22 14:39:53,784.53,USD,Spotify,Entertainment,CARD,device_504,127.174.83.97,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),US,0,0,0,0,0,10280.383333333333,0,
b525e3ee-e816-4a76-aaf5-c50a891cfc0f,f79396cb-cd7a-48b7-b006-043f8e481078,CUST101311,2025-10-31 07:51:06,1583.45,USD,Netflix,Entertainment,CARD,device_504,101.5.49.13,Mozilla/5.0 (Linux; Android 10; SM-G973F),US,0,0,0,0,0,12551.216666666667,0,
74e1a3ce-34c2-4a3b-ba84-5b8f8933b090,29481b5f-8480-4f5e-98ab-3e0a07094807,CUST101311,2025-11-02 11:05:30,1703.31,USD,Amazon,Retail,WALLET,device_932,110.213.43.203,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),CA,0,1,1,0,0,3074.4,1,account_takeover
3688985e-7856-40d4-a9e2-87b0903c50e4,783386be-8500-4790-96ee-f9062d6c4791,CUST101311,2025-11-03 10:25:35,1479.1,USD,Airline,Travel,WALLET,device_781,178.239.158.227,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),AU,1,1,1,0,1,1400.0833333333333,1,card_cloning
53ae114c-f48f-42b6-ab9c-3345cac92978,cb57f498-31c0-47ad-8eda-7b74ea65cd39,CUST101312,2025-10-06 21:32:00,721.76,USD,Apple,Electronics,CARD,device_285,149.222.194.195,Mozilla/5.0 (Windows NT 10.0; Win64; x64),GB,0,0,0,0,0,,0,
af3cf4b8-3771-46a2-9a1d-029829cf5e4a,19d04600-d680-4db8-95c8-25eda62a21f2,CUST101312,2025-10-12 02:51:33,2052.49,USD,Amazon,Retail,CARD,device_285,176.141.126.127,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),GB,0,0,0,0,0,7519.55,0,
842f0280-ad11-4fe3-8bc9-4f014fdf3017,7519afec-f017-4ddd-a663-542ac727cb0a,CUST101312,2025-10-13 12:59:58,863.75,USD,Paytm,Payments,CARD,device_871,228.199.35.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),GB,0,1,0,0,0,2048.4166666666665,0,
c3142ada-b7cb-4fb4-ab2d-74be1138138b,a315a7f3-03d7-4070-9b8d-d26fbd98244f,CUST101312,2025-10-17 04:33:10,2771.3,USD,Zomato,Food,WALLET,device_285,50.4.107.54,Mozilla/5.0 (Linux; Android 10; SM-G973F),GB,1,0,0,0,0,5253.2,0,
f5fab002-7209-41ac-b047-ed9584e80bc3,fb331c0f-71d4-4d6a-8b7b-caaaff3bc99e,CUST101312,2025-10-22 11:38:08,626.08,USD,Samsung,Electronics,CARD,device_285,200.63.214.54,Mozilla/5.0 (Linux; Android 10; SM-G973F),GB,0,0,0,0,0,7624.966666666666,0,
644097b5-1f95-4734-8e04-74956c13695c,827bb62a-9c10-4e0e-b591-b481cc723c21,CUST101312,2025-10-26 17:48:30,1.0,USD,Myntra,Retail,CARD,device_285,209.159.247.76,Mozilla/5.0 (Windows NT 10.0; Win64; x64),GB,0,0,0,0,0,6130.366666666667,0,
5d101d54-e984-4c81-bb09-4d134468c7dd,77fe2b67-a62a-4f22-9d55-0be28bdbfc9a,CUST101312,2025-10-27 11:03:19,1039.23,USD,Amazon,Retail,CARD,device_285,27.148.95.214,Mozilla/5.0 (Windows NT 10.0; Win64; x64),GB,0,0,0,0,1,1034.8166666666666,0,
4635350c-a1c3-46e5-a024-5e49db0329a2,673851a9-3b82-4155-bbc6-0c83a0f0401a,CUST101312,2025-10-27 12:31:13,916.46,USD,Netflix,Entertainment,CARD,device_285,67.239.48.147,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),GB,0,0,0,0,2,87.9,0,
e16e26d7-480a-41ff-9737-0203d966b8bf,270692d4-a0e7-4fed-acda-307a36e97fc4,CUST101312,2025-11-02 03:52:56,1678.18,USD,Swiggy,Food,CARD,device_285,128.208.103.222,Mozilla/5.0 (Windows NT 10.0; Win64; x64),GB,0,0,0,0,0,8121.716666666666,0,
cd95331a-093f-497e-b17b-86defb3ec385,9c6dd92d-caf8-4d8d-bef8-ebbeb40739ea,CUST101313,2025-10-10 12:27:12,1980.79,INR,Airline,Travel,CARD,device_1195,210.219.169.80,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,1,0,0,0,,0,
eaf109ea-99cc-455b-8172-7ba47430df03,b47e1558-99fb-46e0-8019-6b8989c2bdb9,CUST101313,2025-10-10 19:01:34,2833.73,INR,Zomato,Food,CARD,device_748,240.110.79.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,1,1,0,0,1,394.3666666666667,0,
8dd2310d-e58e-4911-9a18-d9c1a91d24e8,40c08c20-0200-433a-997d-0b811569612c,CUST101313,2025-10-11 18:39:59,2957.03,INR,Ola,Transport,CARD,device_564,116.61.250.249,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,0,0,0,1,1418.4166666666667,0,
fb262103-efd4-4158-b2a3-8663757bd8b6,ae832527-c687-43d1-8d7a-0bc6ffb573f0,CUST101313,2025-10-12 14:10:03,23008.86,INR,Uber,Transport,CARD,device_1056,200.215.28.203,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,1,1,0,0,1,1170.0666666666666,1,social_engineering
56ae0f22-afb0-45a5-a049-7fbfae44dea0,db37fa93-36ca-4d4c-9c86-fd02c3fd210d,CUST101313,2025-10-13 21:53:14,1.0,INR,Apple,Electronics,WALLET,device_564,180.68.168.62,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,0,0,0,0,1903.1833333333334,0,
243b13ef-8852-452d-8968-b22f2248aecd,d9d20a77-b7ae-437f-81e6-3b5eb133149c,CUST101313,2025-10-19 21:55:34,2473.68,INR,Apple,Electronics,UPI,device_564,247.10.210.11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,0,0,0,0,8642.333333333334,0,
502849d7-c798-465d-9e08-d7d0264f8841,5178b1de-777e-46e7-bf39-b06386e0f278,CUST101313,2025-10-21 08:56:13,1397.8,INR,Steam,Digital,CARD,device_683,198.134.159.232,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,1,0,0,0,2100.65,0,
126e82d2-3d10-4b2f-8b2c-e89c87328292,50829d15-d9a3-4598-bf66-812f61b71179,CUST101313,2025-10-26 10:55:41,1478.37,INR,Netflix,Entertainment,WALLET,device_564,28.238.1.157,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,0,0,0,0,7319.466666666666,0,
baefaea4-b32d-4ff4-b4d6-409b3519511a,97bc7a98-3401-4d69-a153-b0e9d2996648,CUST101313,2025-10-30 05:34:58,4357.35,INR,Netflix,Entertainment,UPI,device_564,165.11.165.24,Mozilla/5.0 (Linux; Android 10; SM-G973F),IN,0,0,0,0,0,5439.283333333334,0,
90487322-a7e4-48f8-b24e-ec63048f7e46,8aa3c0f9-641b-4394-92ed-859fa0a5897b,CUST101313,2025-11-01 02:28:10,2009.04,INR,Airline,Travel,CARD,device_564,58.12.81.94,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,0,0,0,0,2693.2,0,
ea1a1490-a663-40c5-9c23-cf55a1a06a6b,33c765fe-ee51-49cf-9830-f8f52171e703,CUST101314,2025-10-25 18:26:59,2742.6,USD,Zomato,Food,UPI,device_241,36.85.23.199,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),CA,1,0,0,0,0,,0,
f84020d4-0a86-4211-a99c-b2035bc8088a,0c89c271-bbda-440c-ac0b-ca1878518a3e,CUST101315,2025-10-07 05:32:15,3994.28,INR,Airline,Travel,CARD,device_587,251.148.154.138,Mozilla/5.0 (Linux; Android 10; SM-G973F),IN,1,0,0,0,0,,0,
7b154aa4-dc36-4ce9-b4b4-0bff9b3d5cec,1d5edb63-c54c-4945-90ae-48d57fd82331,CUST101315,2025-10-12 17:59:39,2339.3,INR,Uber,Transport,CARD,device_587,50.186.36.151,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,0,0,0,0,7947.4,0,
c42c8b12-2abc-420f-9746-427c1280b0b1,ba7d5491-bd1f-47ef-ba18-fcdb06a2cd73,CUST101315,2025-10-16 22:11:05,4721.02,INR,BigBasket,Grocery,UPI,device_587,249.139.76.17,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,1,0,0,0,0,6011.433333333333,1,card_cloning
4d39b83c-6940-4326-8eb7-631359f1bf01,a6e54593-b778-42a1-9131-bb1f30c5f252,CUST101315,2025-10-19 04:30:58,2440.47,INR,BigBasket,Grocery,CARD,device_587,90.50.147.240,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,1,0,0,0,0,3259.883333333333,0,
93c35213-4d53-4ef5-9dc7-aa8e698a3a38,e86ae9bf-a37e-4313-a864-2df9e6c208d2,CUST101315,2025-10-26 22:43:43,2925.05,INR,Paytm,Payments,WALLET,device_587,132.91.191.159,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,0,0,0,0,11172.75,0,
521784ce-da1b-48bd-bfdc-28c733832b3c,21586a90-0afc-4fa4-bc2e-a5063da8de30,CUST101315,2025-11-02 19:21:38,515.95,INR,Ola,Transport,CARD,device_587,133.142.56.29,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,1,0,0,0,0,9877.916666666666,0,
b21847dc-d5ea-48c8-9be9-03ca5e016e15,73db63cf-c6e4-43f9-bc4e-94b0446fbdf9,CUST101316,2025-10-12 23:14:33,1033.92,USD,Swiggy,Food,WALLET,device_511,6.36.55.44,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,1,0,0,0,0,,0,
0031696c-3c70-4517-a815-01280fa45056,a343854c-98fe-4f7f-88de-53383bcc9ebb,CUST101316,2025-10-22 18:44:49,1544.74,USD,Flipkart,Retail,NETBANKING,device_511,9.50.117.111,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,0,0,0,0,0,14130.266666666666,1,card_cloning
ad78ff36-5848-4eb8-acf5-01753dc1eee0,5cb3a476-c964-4b69-a96a-97d5baf744f5,CUST101317,2025-10-17 09:00:42,1477.16,USD,HotelBooking,Travel,NETBANKING,device_866,33.207.13.195,Mozilla/5.0 (Linux; Android 10; SM-G973F),CA,1,1,0,0,0,,0,
78f17011-2b6b-4bb9-bccb-5068ee4fa8ca,a4001585-9017-4ddd-93c0-7ec08eede35c,CUST101317,2025-10-20 14:15:43,1427.97,USD,Netflix,Entertainment,CARD,device_510,193.30.240.181,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),CA,0,0,0,0,0,4635.016666666666,0,
7dbe3201-8372-42d8-9f12-9d9bc3d5525b,7513c9c1-1e9c-4861-be0c-4da1454d5295,CUST101317,2025-10-28 06:24:32,1823.61,USD,Steam,Digital,CARD,device_510,3.189.78.133,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),CA,0,0,0,0,0,11048.816666666668,0,
6a1c1533-692c-4648-82fb-40c5f2583694,d9bdabf6-ca66-40ee-bc06-9767e04e8be1,CUST101317,2025-10-28 15:10:00,1958.53,USD,GooglePlay,Digital,CARD,device_510,15.111.156.196,Mozilla/5.0 (Linux; Android 10; SM-G973F),CA,0,0,0,0,1,525.4666666666667,0,
b81175c0-e577-44b0-8820-129ce5798f0f,f6a7fc2a-56a3-4ffa-ad12-9466d60caf03,CUST101318,2025-10-13 05:10:12,665.14,INR,Netflix,Entertainment,CARD,device_423,99.123.56.120,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,0,0,0,0,,0,
49b4895e-bc82-4540-98a5-e03feaac9503,9c78846d-9d66-43e7-b656-ea0536a8485c,CUST101318,2025-10-23 19:22:03,634.21,INR,Zomato,Food,NETBANKING,device_423,138.127.178.150,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,0,0,0,0,15251.85,0,
3a56c058-38b6-4fac-b7c7-2c964e32f2b8,446fcaf0-9958-4e65-a682-e47aaa2ffb06,CUST101318,2025-10-24 21:13:06,833.98,INR,Spotify,Entertainment,CARD,device_423,17.123.121.127,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,0,0,0,0,1551.05,0,
10e53ddb-baff-47c2-acde-e3ec5570e50d,8d6ef168-ae96-4e32-b5ef-26200ce9c6f2,CUST101318,2025-10-27 19:21:28,482.5,INR,Apple,Electronics,NETBANKING,device_423,146.198.87.244,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,1,0,0,0,0,4208.366666666667,0,
5217c1d2-b43b-43a1-9341-da482911661c,5bbc4655-54b1-438d-b843-e1ba26b8d025,CUST101319,2025-10-04 19:58:07,4841.11,INR,Samsung,Electronics,UPI,device_1,122.168.9.94,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,0,0,0,0,,0,
da6c8d2b-40ea-4fef-9a85-d2452b589d23,af4b4e23-9840-4248-b857-403a958f7d71,CUST101319,2025-10-12 01:22:08,1115.79,INR,Ola,Transport,WALLET,device_1,33.191.19.204,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,0,0,0,0,10404.016666666666,0,
5749d3e9-48c1-4998-b232-ff92099a0437,1c704575-c905-4a25-8bf3-7e4746e198d6,CUST101319,2025-10-16 00:30:40,1.0,INR,Apple,Electronics,NETBANKING,device_1,53.246.78.131,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,0,0,0,0,5708.533333333334,0,
aa740eb1-bfd8-45ed-8ee3-8dd1c8b188ee,28322590-7e42-4394-b124-0b936caf4d9a,CUST101319,2025-10-17 16:18:41,5787.88,INR,Swiggy,Food,CARD,device_913,121.78.187.99,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,1,0,0,0,2388.016666666667,1,social_engineering
d2b9540c-6b41-4c6f-a748-96a1a385a032,ac909416-789f-4cac-8d71-c2e7481e0c29,CUST101319,2025-10-24 09:17:50,5035.25,INR,Flipkart,Retail,WALLET,device_1,144.39.142.201,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,1,0,0,0,0,9659.15,0,
f7e7133b-f1cb-4148-982e-d6e29167df98,a794a4cd-b559-4ac8-8643-330ac5d8b0db,CUST101319,2025-10-26 03:46:29,2847.06,USD,Uber,Transport,UPI,device_1,249.250.225.103,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),US,1,0,1,0,0,2548.65,0,
2679bc9f-25bb-4bff-926b-5505e2f5fef8,43490551-aabb-40b0-b7c9-72ad59891e39,CUST101320,2025-10-07 12:25:51,7781.12,INR,Ola,Transport,CARD,device_312,70.55.241.169,Mozilla/5.0 (Linux; Android 10; SM-G973F),IN,0,0,0,0,0,,0,
0ef0a639-ddc8-4a83-b291-bf5495a41dcc,518c3090-c48e-49a4-8080-59f9c746565a,CUST101320,2025-10-13 07:05:21,6606.32,INR,Ola,Transport,WALLET,device_312,152.117.56.164,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,0,0,0,0,0,8319.5,0,
23c814c6-48a3-4003-bf77-db75555dc573,b8c8b1c3-8f99-4525-8d0c-9159cb2cc890,CUST101320,2025-10-14 17:50:42,5525.88,INR,Spotify,Entertainment,CARD,device_312,163.144.115.96,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),IN,1,0,0,0,0,2085.35,0,
2aa74b9c-6c3d-4b4a-b100-3ed6b14d2afc,f419a03e-bd15-41d7-9076-ea91d0a17db7,CUST101320,2025-10-16 21:41:25,1762.82,INR,Ola,Transport,WALLET,device_1001,112.247.11.72,Mozilla/5.0 (Linux; Android 10; SM-G973F),AU,0,1,1,0,0,3110.7166666666667,1,account_takeover
44eadf85-11c5-4685-b562-2eeee9d755b2,a98b0dd4-d2b7-4304-8704-06616fae700d,CUST101320,2025-10-21 15:13:20,1.0,INR,Flipkart,Retail,UPI,device_312,51.217.145.202,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,0,0,0,0,6811.916666666667,0,
b5279e2e-56e5-4b02-9931-9d834e3af905,86213a57-a07b-4614-827e-2255faf54726,CUST101320,2025-10-23 14:18:04,3765.31,INR,Flipkart,Retail,CARD,device_706,229.14.66.23,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),IN,0,1,0,0,0,2824.733333333333,0,
99a9e759-35e5-4a8a-a4cc-1531c2e936df,a608b9bd-f0a4-49f9-b85c-3fc59d4e5df3,CUST101320,2025-10-24 10:36:33,9139.49,INR,HotelBooking,Travel,CARD,device_312,9.97.134.186,Mozilla/5.0 (Linux; Android 10; SM-G973F),IN,0,0,0,0,1,1218.4833333333333,0,
941b73a0-e0eb-49f6-ab14-2fb0bb7c7ec3,ddc99927-cc08-4caa-bbb3-1211f7255702,CUST101320,2025-10-28 06:40:51,4991.03,INR,Ola,Transport,WALLET,device_312,190.57.68.133,Mozilla/5.0 (Linux; Android 10; SM-G973F),IN,1,0,0,0,0,5524.3,0,
69bf1290-cac3-4117-bdc2-f5efc2fef195,452c08b2-ffab-4bc8-bffc-2be5daa1f11a,CUST101320,2025-11-01 12:59:51,8079.22,INR,Flipkart,Retail,CARD,device_312,229.9.24.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,0,0,0,0,0,6139.0,0,
0b765f5a-18f6-4eb0-8fa5-dbd878509580,2df763ff-34e9-4da8-bfb7-07c34864af19,CUST101321,2025-10-07 18:17:46,1515.78,USD,Zomato,Food,NETBANKING,device_468,17.184.237.102,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),AU,1,0,0,0,0,,0,
4b2be887-1044-4d82-8bdc-1e8833725c0f,6a1da9fd-1453-4923-ad45-d790e6cbdb3a,CUST101321,2025-10-11 15:54:32,3543.66,USD,Flipkart,Retail,CARD,device_468,82.80.105.21,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),AU,1,0,0,0,0,5616.766666666666,0,
09c62609-01cc-4384-b5a8-24257905b8bc,b62771b2-f261-44d3-aeb5-d334b081286f,CUST101321,2025-10-19 18:37:16,7725.54,USD,Spotify,Entertainment,CARD,device_468,181.3.80.224,Mozilla/5.0 (Linux; Android 10; SM-G973F),AU,1,0,0,0,0,11682.733333333334,0,
22313ae7-9407-4603-a9bb-6baa189e431a,b8cc1e23-fa79-46c5-9ff0-013880a5a268,CUST101321,2025-10-25 16:33:03,874.03,USD,Zomato,Food,WALLET,device_468,143.204.20.245,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),AU,0,0,0,0,0,8515.783333333333,0,
83f2097d-8f5f-4f35-8dd5-c5d04714291d,3bf2136c-86ca-48cc-ad8e-08129e93c3c5,CUST101321,2025-10-30 08:15:33,2820.48,USD,Steam,Digital,NETBANKING,device_468,141.27.129.95,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),AU,0,0,0,0,0,6702.5,0,
c83bbb68-c3d5-4d6f-b5cc-e0e07f308810,eba27681-37d1-4b0c-a199-1966456a3244,CUST101322,2025-10-05 05:35:34,1.0,USD,GooglePlay,Digital,UPI,device_56,5.157.83.194,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),GB,0,0,0,0,0,,0,
31f42cfe-1e3d-4660-94aa-972453f5e10a,5eeeb20f-4209-4d8d-b4e9-082560122d37,CUST101322,2025-10-09 22:55:26,1879.42,USD,Airline,Travel,CARD,device_56,159.51.41.197,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),GB,0,0,0,0,0,6799.866666666667,0,
702e2810-b7b3-4e95-87fc-a191dc656824,25f7980a-b475-4964-844a-afbe9df48c00,CUST101322,2025-10-14 07:38:21,1965.07,USD,BigBasket,Grocery,WALLET,device_56,216.123.50.250,Mozilla/5.0 (Windows NT 10.0; Win64; x64),GB,1,0,0,0,0,6282.916666666667,0,
d5d09419-fdc7-40b5-b774-50edfaa5e72b,4ce45255-1d83-4fe9-8445-d69e415afb9e,CUST101322,2025-10-29 01:07:41,1979.55,USD,Netflix,Entertainment,UPI,device_56,20.15.139.95,Mozilla/5.0 (Linux; Android 10; SM-G973F),GB,0,0,0,0,0,21209.333333333332,0,
88dd7e56-d88e-443d-8877-c68f4ed1c558,306f2225-cdab-4855-ac99-c7894bc48d20,CUST101322,2025-10-29 02:13:34,2583.35,INR,Spotify,Entertainment,NETBANKING,device_56,153.228.37.75,Mozilla/5.0 (Linux; Android 10; SM-G973F),IN,0,0,1,0,1,65.88333333333334,0,
c37a4469-35d1-4611-b15b-bc59dd41781d,6487d9c2-0705-46a5-8d71-a78da46242f1,CUST101323,2025-10-08 05:14:47,3040.59,USD,Swiggy,Food,NETBANKING,device_340,25.177.158.135,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),US,0,0,0,0,0,,0,
1080667a-fa57-45e1-98cd-07ec8f668952,c2193ee0-af76-4949-b187-af6e9d9c824b,CUST101323,2025-10-12 02:28:11,6865.07,USD,Amazon,Retail,CARD,device_340,189.191.168.14,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),US,0,0,0,0,0,5593.4,0,
098b5d9b-0a81-46af-a31e-0146b3806a1e,87070540-2836-4ec0-9409-53fde4500cb9,CUST101323,2025-10-12 08:00:22,6140.39,USD,Apple,Electronics,UPI,device_340,143.173.54.185,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),US,1,0,0,0,1,332.18333333333334,0,
ae144502-28aa-4d49-841c-c38c2d849bda,e80a6758-95d5-445f-8e23-f04db27d577b,CUST101323,2025-10-18 19:03:35,3173.55,USD,Myntra,Retail,CARD,device_771,195.170.169.212,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),US,1,1,0,0,0,9303.216666666667,0,
558e9990-7caa-4352-ba5c-030071c8b5c5,8407c04e-965e-46bf-b7d8-4691167f1fb9,CUST101323,2025-10-21 13:12:36,3095.66,USD,Samsung,Electronics,WALLET,device_340,39.72.194.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,0,0,0,0,0,3969.016666666667,0,
f5753716-412e-4a3c-9cdb-b6b0fdc031a1,f3f10cb9-828e-417c-b9b4-40f449fc1d8a,CUST101323,2025-11-02 17:58:49,8079.34,USD,Zomato,Food,CARD,device_340,92.211.65.33,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,0,0,0,0,0,17566.216666666667,0,
