message_id,customer_id,timestamp,channel,message_text,is_manipulative
MSG_02979,CUST101291,2025-10-30 05:02:58,call,You have won a cashback. Enter your credentials to claim.,1
MSG_02980,CUST101981,2025-10-17 07:05:17,call,Payment received for order #5014. Thank you for shopping with us.,0
MSG_02981,CUST101760,2025-10-08 13:00:29,chat,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_02982,CUST100273,2025-11-02 11:55:51,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_02983,CUST101859,2025-10-21 19:58:04,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_02984,CUST100796,2025-10-05 16:26:27,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_02985,CUST101288,2025-10-12 23:21:19,chat,Your balance update: ₹8017 available.,0
MSG_02986,CUST101215,2025-10-22 19:13:29,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_02987,CUST101046,2025-10-21 22:28:15,email,Unusual activity detected. Click here to secure your card.,0
MSG_02988,CUST101874,2025-10-17 05:21:15,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_02989,CUST100298,2025-10-12 20:23:28,chat,"Dear customer, your monthly statement is ready.",0
MSG_02990,CUST100165,2025-11-01 02:11:12,sms,Payment received for order #9252. Thank you for shopping with us.,0
MSG_02991,CUST100004,2025-11-01 00:44:52,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_02992,CUST101300,2025-10-04 22:17:08,sms,Payment received for order #7673. Thank you for shopping with us.,0
MSG_02993,CUST101517,2025-11-03 11:14:17,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_02994,CUST101908,2025-10-18 09:09:08,chat,Your balance update: ₹4284 available.,0
MSG_02995,CUST100910,2025-10-16 16:19:57,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_02996,CUST100996,2025-10-16 17:17:31,sms,Your balance update: ₹9557 available.,0
MSG_02997,CUST101420,2025-10-07 05:27:29,sms,"Dear customer, your monthly statement is ready.",0
MSG_02998,CUST100508,2025-10-31 05:15:42,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_02999,CUST101902,2025-10-10 11:38:20,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03000,CUST101158,2025-10-30 08:51:28,sms,Your balance update: ₹1657 available.,0
MSG_03001,CUST101544,2025-10-11 10:53:46,call,Your balance update: ₹4127 available.,0
MSG_03002,CUST101329,2025-10-25 09:41:08,call,Payment received for order #4667. Thank you for shopping with us.,0
MSG_03003,CUST101406,2025-10-15 12:28:56,call,"Dear customer, your monthly statement is ready.",0
MSG_03004,CUST100408,2025-10-07 01:52:44,chat,Your balance update: ₹3643 available.,0
MSG_03005,CUST101264,2025-10-31 19:51:32,chat,Your balance update: ₹7152 available.,0
MSG_03006,CUST101878,2025-10-19 08:49:12,call,Your bank account is under review. Click the link to continue banking.,1
MSG_03007,CUST101824,2025-10-25 23:16:11,sms,Payment received for order #2228. Thank you for shopping with us.,0
MSG_03008,CUST100558,2025-10-18 18:41:01,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03009,CUST101698,2025-10-18 13:48:42,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03010,CUST101413,2025-10-18 02:02:24,chat,Your payment of ₹7169 was successful.,0
MSG_03011,CUST100094,2025-10-10 18:18:21,sms,"Dear customer, your monthly statement is ready.",0
MSG_03012,CUST100065,2025-10-15 21:38:50,sms,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_03013,CUST101795,2025-10-07 12:56:42,chat,Your account will be locked soon. Confirm details.,0
MSG_03014,CUST100309,2025-10-20 23:35:15,chat,"Dear customer, your monthly statement is ready.",0
MSG_03015,CUST100704,2025-10-18 02:12:31,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03016,CUST101732,2025-10-07 23:06:47,sms,Your payment of ₹3316 was successful.,0
MSG_03017,CUST100553,2025-10-14 15:42:29,email,"Dear customer, your monthly statement is ready.",0
MSG_03018,CUST101404,2025-10-05 04:36:28,call,Your balance update: ₹848 available.,0
MSG_03019,CUST101664,2025-11-01 23:42:33,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03020,CUST101083,2025-10-26 00:42:23,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03021,CUST101764,2025-10-20 05:38:24,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03022,CUST100736,2025-10-21 02:48:18,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03023,CUST100190,2025-10-12 14:04:10,email,Your balance update: ₹1988 available.,0
MSG_03024,CUST101715,2025-10-07 16:03:06,chat,"Dear customer, your monthly statement is ready.",0
MSG_03025,CUST100944,2025-10-09 20:31:06,email,"Dear customer, your monthly statement is ready.",0
MSG_03026,CUST101417,2025-10-23 14:07:53,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03027,CUST101158,2025-10-11 11:42:36,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03028,CUST101295,2025-10-15 06:17:16,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03029,CUST100272,2025-10-24 19:01:08,chat,Your balance update: ₹2142 available.,0
MSG_03030,CUST100483,2025-10-08 01:34:28,chat,Your payment of ₹2088 was successful.,0
MSG_03031,CUST101932,2025-10-27 21:36:08,email,"Dear customer, your monthly statement is ready.",0
MSG_03032,CUST100300,2025-10-30 06:52:29,call,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_03033,CUST100024,2025-10-22 14:14:46,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03034,CUST100798,2025-10-17 06:12:36,email,Your payment of ₹9593 was successful.,0
MSG_03035,CUST100204,2025-10-22 17:33:43,sms,Payment received for order #3825. Thank you for shopping with us.,0
MSG_03036,CUST101831,2025-10-21 03:45:47,chat,Your payment of ₹4506 was successful.,0
MSG_03037,CUST101150,2025-10-14 11:16:12,chat,Your payment of ₹7509 was successful.,0
MSG_03038,CUST100628,2025-10-09 21:34:36,call,"Dear customer, your monthly statement is ready.",0
MSG_03039,CUST100579,2025-10-07 02:43:13,sms,"Dear customer, your monthly statement is ready.",0
MSG_03040,CUST101287,2025-10-27 05:05:55,call,Your payment of ₹3617 was successful.,0
MSG_03041,CUST101830,2025-10-19 08:06:23,sms,We noticed a login attempt. Please verify immediately.,0
MSG_03042,CUST101632,2025-10-14 17:17:47,email,Payment received for order #9824. Thank you for shopping with us.,0
MSG_03043,CUST100776,2025-10-14 00:37:30,email,Payment received for order #3258. Thank you for shopping with us.,0
MSG_03044,CUST100045,2025-10-12 11:30:57,call,Your balance update: ₹4298 available.,0
MSG_03045,CUST101929,2025-10-27 09:40:48,email,You have won a cashback. Enter your credentials to claim.,1
MSG_03046,CUST100492,2025-10-14 22:28:26,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03047,CUST101009,2025-10-06 02:54:03,call,Your payment of ₹3200 was successful.,0
MSG_03048,CUST101987,2025-11-01 15:24:57,sms,"Dear customer, your monthly statement is ready.",0
MSG_03049,CUST101345,2025-10-19 09:33:53,chat,Your balance update: ₹1217 available.,0
MSG_03050,CUST100642,2025-10-11 04:06:00,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03051,CUST100236,2025-10-14 23:19:43,sms,Your balance update: ₹7591 available.,0
MSG_03052,CUST100239,2025-10-12 11:09:42,chat,Your balance update: ₹3069 available.,0
MSG_03053,CUST101288,2025-10-26 08:56:06,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03054,CUST100849,2025-10-20 02:40:19,chat,Your payment of ₹8320 was successful.,0
MSG_03055,CUST100084,2025-10-10 00:28:03,email,"Dear customer, your monthly statement is ready.",0
MSG_03056,CUST100675,2025-10-22 19:45:25,email,Your payment of ₹4829 was successful.,0
MSG_03057,CUST101499,2025-10-08 14:54:31,chat,Your payment of ₹3308 was successful.,0
MSG_03058,CUST100505,2025-10-10 14:50:10,call,Your balance update: ₹8708 available.,0
MSG_03059,CUST101461,2025-10-12 16:04:37,sms,Your payment of ₹4044 was successful.,0
MSG_03060,CUST101070,2025-10-09 11:58:17,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03061,CUST100823,2025-10-10 15:03:37,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03062,CUST100161,2025-10-17 05:36:25,call,Your balance update: ₹4105 available.,0
MSG_03063,CUST100039,2025-10-26 14:56:09,sms,Your balance update: ₹683 available.,0
MSG_03064,CUST100814,2025-10-08 23:43:58,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03065,CUST101834,2025-10-17 17:56:45,chat,Payment received for order #8191. Thank you for shopping with us.,0
MSG_03066,CUST101607,2025-10-28 14:42:58,email,Your payment of ₹4469 was successful.,0
MSG_03067,CUST100407,2025-10-09 22:37:21,call,Your payment of ₹395 was successful.,0
MSG_03068,CUST101885,2025-10-16 11:32:11,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03069,CUST100034,2025-10-22 07:11:39,sms,Your payment of ₹4807 was successful.,0
MSG_03070,CUST101633,2025-10-20 16:46:18,call,Payment received for order #8824. Thank you for shopping with us.,0
MSG_03071,CUST100685,2025-10-27 21:26:55,chat,Your balance update: ₹612 available.,0
MSG_03072,CUST100660,2025-11-02 14:22:03,chat,Payment received for order #7227. Thank you for shopping with us.,0
MSG_03073,CUST101928,2025-10-15 00:44:12,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03074,CUST100512,2025-10-22 22:33:35,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03075,CUST100145,2025-10-15 22:54:47,email,Your payment of ₹2947 was successful.,0
MSG_03076,CUST101989,2025-10-09 00:41:26,call,Payment received for order #1991. Thank you for shopping with us.,0
MSG_03077,CUST101600,2025-10-27 19:08:29,chat,"Dear customer, your monthly statement is ready.",0
MSG_03078,CUST101758,2025-10-28 10:23:40,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03079,CUST100417,2025-10-15 10:02:01,chat,Payment received for order #1846. Thank you for shopping with us.,0
MSG_03080,CUST100698,2025-10-13 09:37:19,call,Your payment of ₹987 was successful.,0
MSG_03081,CUST100104,2025-10-04 17:42:30,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03082,CUST100211,2025-10-07 17:55:38,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03083,CUST101722,2025-10-20 01:33:27,sms,"Dear customer, your monthly statement is ready.",0
MSG_03084,CUST100125,2025-10-14 20:22:10,call,Payment received for order #6391. Thank you for shopping with us.,0
MSG_03085,CUST100375,2025-10-23 17:04:10,sms,Your balance update: ₹9030 available.,0
MSG_03086,CUST101535,2025-10-12 06:51:32,call,"Dear customer, your monthly statement is ready.",0
MSG_03087,CUST100932,2025-10-09 01:37:15,sms,"Dear customer, your monthly statement is ready.",0
MSG_03088,CUST101843,2025-10-27 12:48:17,sms,Payment received for order #6259. Thank you for shopping with us.,0
MSG_03089,CUST101232,2025-11-02 02:09:01,sms,"Dear customer, your monthly statement is ready.",0
MSG_03090,CUST101409,2025-10-09 10:33:02,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03091,CUST100272,2025-10-16 17:33:39,email,Your balance update: ₹4494 available.,0
MSG_03092,CUST101752,2025-10-12 06:42:04,call,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_03093,CUST101170,2025-10-08 04:06:44,sms,Your payment of ₹2649 was successful.,0
MSG_03094,CUST101778,2025-10-07 03:57:26,sms,Payment received for order #3138. Thank you for shopping with us.,0
MSG_03095,CUST100326,2025-10-21 15:16:02,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03096,CUST100112,2025-10-13 15:56:35,chat,Payment received for order #9527. Thank you for shopping with us.,0
MSG_03097,CUST100601,2025-10-26 10:44:32,chat,Your balance update: ₹4628 available.,0
MSG_03098,CUST100075,2025-10-12 00:19:03,sms,Your balance update: ₹4654 available.,0
MSG_03099,CUST100245,2025-10-19 07:44:07,sms,Your balance update: ₹7772 available.,0
MSG_03100,CUST100115,2025-10-12 14:01:01,call,"Dear customer, your monthly statement is ready.",0
MSG_03101,CUST100712,2025-10-28 12:41:14,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03102,CUST100458,2025-11-02 00:31:37,sms,Your balance update: ₹8076 available.,0
MSG_03103,CUST101646,2025-10-26 22:00:41,email,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_03104,CUST101330,2025-11-02 03:01:53,sms,Payment received for order #7624. Thank you for shopping with us.,0
MSG_03105,CUST101129,2025-10-17 16:13:00,email,"Dear customer, your monthly statement is ready.",0
MSG_03106,CUST100606,2025-10-26 20:09:58,chat,Payment received for order #2930. Thank you for shopping with us.,0
MSG_03107,CUST101458,2025-10-15 22:18:25,sms,Your balance update: ₹5542 available.,0
MSG_03108,CUST100903,2025-10-09 17:35:35,sms,Your balance update: ₹9349 available.,0
MSG_03109,CUST100336,2025-11-03 10:01:11,email,"Dear customer, your monthly statement is ready.",0
MSG_03110,CUST101255,2025-10-13 14:24:16,sms,"Dear customer, your monthly statement is ready.",0
MSG_03111,CUST101568,2025-10-30 18:01:17,sms,Your payment of ₹5605 was successful.,0
MSG_03112,CUST101539,2025-10-14 00:39:19,chat,"Dear customer, your monthly statement is ready.",0
MSG_03113,CUST101374,2025-10-21 20:54:31,chat,We noticed a login attempt. Please verify immediately.,0
MSG_03114,CUST101393,2025-10-08 17:10:38,call,"Dear customer, your monthly statement is ready.",0
MSG_03115,CUST100326,2025-10-21 04:02:10,call,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_03116,CUST100895,2025-10-18 04:47:24,sms,Your balance update: ₹1059 available.,0
MSG_03117,CUST100209,2025-10-20 10:44:01,sms,Payment received for order #6455. Thank you for shopping with us.,0
MSG_03118,CUST101079,2025-10-19 23:40:56,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03119,CUST101537,2025-10-25 12:24:04,sms,Your payment of ₹788 was successful.,0
MSG_03120,CUST100711,2025-10-11 04:14:24,call,Your balance update: ₹6471 available.,0
MSG_03121,CUST100675,2025-10-30 10:01:47,chat,Payment received for order #5893. Thank you for shopping with us.,0
MSG_03122,CUST101771,2025-10-09 09:15:58,sms,Payment received for order #9210. Thank you for shopping with us.,0
MSG_03123,CUST101948,2025-10-26 09:39:15,sms,"Dear customer, your monthly statement is ready.",0
MSG_03124,CUST100366,2025-10-29 01:25:00,email,"Dear customer, your monthly statement is ready.",0
MSG_03125,CUST101850,2025-10-20 12:28:31,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03126,CUST101244,2025-10-11 20:52:05,sms,Your balance update: ₹6444 available.,0
MSG_03127,CUST101364,2025-10-13 03:45:44,call,Your payment of ₹909 was successful.,0
MSG_03128,CUST101888,2025-10-13 11:22:39,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03129,CUST100262,2025-10-31 22:14:24,email,Your balance update: ₹6247 available.,0
MSG_03130,CUST100299,2025-10-24 02:26:40,call,Payment received for order #2767. Thank you for shopping with us.,0
MSG_03131,CUST101823,2025-10-11 08:42:53,sms,Your payment of ₹2359 was successful.,0
MSG_03132,CUST101593,2025-10-13 22:03:16,email,Your payment of ₹6666 was successful.,0
MSG_03133,CUST101432,2025-10-15 05:14:32,email,Payment received for order #3473. Thank you for shopping with us.,0
MSG_03134,CUST100555,2025-10-28 04:12:34,chat,Your payment of ₹5260 was successful.,0
MSG_03135,CUST101924,2025-10-16 08:28:31,sms,Payment received for order #9818. Thank you for shopping with us.,0
MSG_03136,CUST101415,2025-10-07 17:55:03,chat,Payment received for order #7726. Thank you for shopping with us.,0
MSG_03137,CUST101655,2025-10-21 01:00:28,call,Your payment of ₹6317 was successful.,0
MSG_03138,CUST100030,2025-10-21 07:34:46,call,Unusual activity detected. Click here to secure your card.,0
MSG_03139,CUST101099,2025-10-20 02:59:04,email,Payment received for order #9637. Thank you for shopping with us.,0
MSG_03140,CUST100258,2025-10-29 21:36:31,sms,Your payment of ₹5089 was successful.,0
MSG_03141,CUST101802,2025-10-19 11:39:26,chat,Your payment of ₹7634 was successful.,0
MSG_03142,CUST101124,2025-10-29 15:00:03,chat,Payment received for order #6559. Thank you for shopping with us.,0
MSG_03143,CUST101114,2025-10-07 01:51:54,chat,Your payment of ₹9449 was successful.,0
MSG_03144,CUST101798,2025-10-06 13:37:47,chat,Your balance update: ₹5723 available.,0
MSG_03145,CUST101970,2025-11-02 22:28:49,sms,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_03146,CUST100249,2025-10-25 08:19:49,chat,"Dear customer, your monthly statement is ready.",0
MSG_03147,CUST101437,2025-10-24 10:13:52,call,Your bank account is under review. Click the link to continue banking.,1
MSG_03148,CUST100209,2025-10-06 23:39:21,sms,Your balance update: ₹950 available.,0
MSG_03149,CUST101046,2025-10-19 21:21:52,sms,Your account will be locked soon. Confirm details.,0
MSG_03150,CUST100149,2025-10-05 22:42:47,email,"Dear customer, your monthly statement is ready.",0
MSG_03151,CUST101082,2025-10-06 21:10:38,chat,"Dear customer, your monthly statement is ready.",0
MSG_03152,CUST100222,2025-10-12 11:20:30,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03153,CUST100277,2025-10-08 07:16:46,chat,Your balance update: ₹666 available.,0
MSG_03154,CUST100556,2025-10-22 00:16:58,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03155,CUST100564,2025-10-10 15:41:37,chat,Your balance update: ₹961 available.,0
MSG_03156,CUST101944,2025-10-25 11:59:43,chat,Your payment of ₹2467 was successful.,0
MSG_03157,CUST100132,2025-10-27 00:00:35,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03158,CUST100707,2025-10-26 10:04:49,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03159,CUST101540,2025-10-19 01:59:04,chat,Your payment of ₹8204 was successful.,0
MSG_03160,CUST101706,2025-10-12 04:53:20,chat,Your payment of ₹6665 was successful.,0
MSG_03161,CUST100301,2025-10-24 22:02:15,chat,Payment received for order #2428. Thank you for shopping with us.,0
MSG_03162,CUST101933,2025-10-10 22:48:20,sms,Your balance update: ₹2397 available.,0
MSG_03163,CUST100746,2025-10-31 21:54:21,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03164,CUST100744,2025-10-15 10:59:16,sms,"Dear customer, your monthly statement is ready.",0
MSG_03165,CUST100282,2025-11-02 14:51:33,email,"Dear customer, your monthly statement is ready.",0
MSG_03166,CUST101704,2025-10-28 13:29:14,email,Your payment of ₹7747 was successful.,0
MSG_03167,CUST101150,2025-10-23 18:34:13,email,Your balance update: ₹164 available.,0
MSG_03168,CUST101203,2025-10-19 20:19:14,sms,"Dear customer, your monthly statement is ready.",0
MSG_03169,CUST100902,2025-10-08 10:26:44,email,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_03170,CUST100462,2025-10-24 17:52:21,call,"Dear customer, your monthly statement is ready.",0
MSG_03171,CUST101563,2025-10-30 18:13:31,call,Your balance update: ₹3295 available.,0
MSG_03172,CUST100893,2025-10-25 00:52:27,email,Your payment of ₹6713 was successful.,0
MSG_03173,CUST100529,2025-10-28 19:49:44,chat,"Dear customer, your monthly statement is ready.",0
MSG_03174,CUST101519,2025-11-02 23:27:40,sms,Your payment of ₹6691 was successful.,0
MSG_03175,CUST100705,2025-10-19 03:00:07,call,Your payment of ₹7956 was successful.,0
MSG_03176,CUST100618,2025-10-05 07:36:29,call,Payment received for order #7939. Thank you for shopping with us.,0
MSG_03177,CUST100237,2025-10-17 16:30:11,email,Your balance update: ₹4699 available.,0
MSG_03178,CUST100245,2025-10-16 05:19:44,email,Your balance update: ₹2548 available.,0
MSG_03179,CUST101151,2025-10-29 18:40:47,email,Your balance update: ₹8650 available.,0
MSG_03180,CUST100767,2025-10-04 23:10:22,chat,Payment received for order #2540. Thank you for shopping with us.,0
MSG_03181,CUST101163,2025-10-20 05:45:54,chat,Your balance update: ₹1180 available.,0
MSG_03182,CUST101512,2025-10-24 17:42:10,chat,Your payment of ₹8637 was successful.,0
MSG_03183,CUST100232,2025-10-26 23:39:57,email,Payment received for order #4076. Thank you for shopping with us.,0
MSG_03184,CUST101683,2025-11-02 04:41:40,chat,Payment received for order #2173. Thank you for shopping with us.,0
MSG_03185,CUST101921,2025-10-30 18:27:45,sms,Your balance update: ₹2636 available.,0
MSG_03186,CUST101427,2025-10-09 15:18:36,sms,Your balance update: ₹2186 available.,0
MSG_03187,CUST101818,2025-10-29 16:32:53,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03188,CUST100869,2025-10-09 11:15:08,call,Your balance update: ₹4448 available.,0
MSG_03189,CUST101126,2025-11-01 04:08:46,call,Payment received for order #9319. Thank you for shopping with us.,0
MSG_03190,CUST101495,2025-10-08 08:07:19,email,Your payment of ₹8915 was successful.,0
MSG_03191,CUST101545,2025-10-24 00:11:56,sms,Your balance update: ₹7082 available.,0
MSG_03192,CUST101003,2025-10-09 02:30:33,email,"Dear customer, your monthly statement is ready.",0
MSG_03193,CUST101751,2025-10-21 03:18:01,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03194,CUST101414,2025-10-18 13:45:26,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03195,CUST100648,2025-10-25 18:23:55,call,Your payment of ₹5307 was successful.,0
MSG_03196,CUST100909,2025-10-30 15:53:49,email,Payment received for order #5583. Thank you for shopping with us.,0
MSG_03197,CUST100146,2025-10-17 15:38:37,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03198,CUST101092,2025-11-01 08:35:46,sms,Your balance update: ₹4672 available.,0
MSG_03199,CUST101341,2025-11-03 11:32:41,email,We noticed a login attempt. Please verify immediately.,0
MSG_03200,CUST100117,2025-10-14 08:07:21,call,Payment received for order #1892. Thank you for shopping with us.,0
MSG_03201,CUST100427,2025-10-27 16:39:18,chat,Payment received for order #7203. Thank you for shopping with us.,0
MSG_03202,CUST100187,2025-10-16 11:43:33,email,"Dear customer, your monthly statement is ready.",0
MSG_03203,CUST100723,2025-10-25 18:12:27,sms,"Dear customer, your monthly statement is ready.",0
MSG_03204,CUST101647,2025-10-08 22:38:27,call,Your payment of ₹412 was successful.,0
MSG_03205,CUST100209,2025-10-17 23:08:44,sms,Your balance update: ₹1737 available.,0
MSG_03206,CUST100644,2025-10-31 08:40:32,sms,You have won a cashback. Enter your credentials to claim.,1
MSG_03207,CUST101375,2025-11-02 21:26:18,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03208,CUST101685,2025-10-30 14:57:46,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03209,CUST100987,2025-10-22 18:23:05,email,Your balance update: ₹8820 available.,0
MSG_03210,CUST100181,2025-10-27 13:50:03,call,You have won a cashback. Enter your credentials to claim.,1
MSG_03211,CUST101065,2025-10-05 02:25:34,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03212,CUST101791,2025-10-31 02:39:42,sms,Your balance update: ₹5605 available.,0
MSG_03213,CUST100733,2025-10-27 12:25:52,call,You have won a cashback. Enter your credentials to claim.,1
MSG_03214,CUST101247,2025-10-31 08:48:45,chat,Your balance update: ₹5507 available.,0
MSG_03215,CUST101961,2025-10-10 16:37:14,call,Payment received for order #1244. Thank you for shopping with us.,0
MSG_03216,CUST100475,2025-10-16 18:38:38,call,Your payment of ₹5187 was successful.,0
MSG_03217,CUST101128,2025-10-15 15:16:19,chat,Payment received for order #3612. Thank you for shopping with us.,0
MSG_03218,CUST100981,2025-10-27 18:00:06,email,Payment received for order #1749. Thank you for shopping with us.,0
MSG_03219,CUST101429,2025-10-24 16:18:06,email,"Dear customer, your monthly statement is ready.",0
MSG_03220,CUST100465,2025-10-22 08:29:41,email,Your balance update: ₹1752 available.,0
MSG_03221,CUST101256,2025-11-03 07:20:22,chat,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_03222,CUST100945,2025-10-28 12:36:40,call,Your payment of ₹3452 was successful.,0
MSG_03223,CUST100171,2025-10-05 10:34:52,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03224,CUST101027,2025-10-30 22:20:23,email,Payment received for order #5180. Thank you for shopping with us.,0
MSG_03225,CUST100907,2025-10-21 21:32:13,chat,Your payment of ₹7573 was successful.,0
MSG_03226,CUST101987,2025-10-16 17:22:05,call,"Dear customer, your monthly statement is ready.",0
MSG_03227,CUST100188,2025-10-30 04:34:50,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03228,CUST101632,2025-10-14 17:36:47,email,"Dear customer, your monthly statement is ready.",0
MSG_03229,CUST101681,2025-10-24 21:24:07,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03230,CUST100252,2025-10-26 13:28:15,call,"Dear customer, your monthly statement is ready.",0
MSG_03231,CUST100244,2025-10-19 04:34:45,call,Your payment of ₹629 was successful.,0
MSG_03232,CUST101743,2025-10-23 12:33:03,call,Your balance update: ₹7936 available.,0
MSG_03233,CUST100857,2025-10-06 20:02:52,call,Your balance update: ₹1414 available.,0
MSG_03234,CUST101282,2025-10-09 11:17:07,call,"Dear customer, your monthly statement is ready.",0
MSG_03235,CUST101198,2025-10-22 07:31:58,chat,Your payment of ₹9302 was successful.,0
MSG_03236,CUST100735,2025-11-02 15:34:23,email,Your balance update: ₹2193 available.,0
MSG_03237,CUST100250,2025-10-18 00:01:55,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03238,CUST101762,2025-10-16 12:55:35,chat,"Dear customer, your monthly statement is ready.",0
MSG_03239,CUST100200,2025-10-28 10:46:25,email,Your balance update: ₹2787 available.,0
MSG_03240,CUST100653,2025-10-10 18:05:21,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03241,CUST101517,2025-11-02 21:15:09,sms,"Dear customer, your monthly statement is ready.",0
MSG_03242,CUST100952,2025-10-08 13:11:14,sms,Payment received for order #7802. Thank you for shopping with us.,0
MSG_03243,CUST100512,2025-10-18 03:13:23,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03244,CUST101413,2025-10-18 19:08:40,chat,"Dear customer, your monthly statement is ready.",0
MSG_03245,CUST101603,2025-10-09 04:33:50,chat,Transaction declined. Update your information.,0
MSG_03246,CUST101320,2025-10-14 17:13:42,email,Transaction declined. Update your information.,0
MSG_03247,CUST100485,2025-10-05 22:32:37,call,Your payment of ₹2106 was successful.,0
MSG_03248,CUST101662,2025-11-03 04:20:30,call,"Dear customer, your monthly statement is ready.",0
MSG_03249,CUST101571,2025-10-11 11:00:51,email,You have won a cashback. Enter your credentials to claim.,1
MSG_03250,CUST100168,2025-10-04 18:24:36,chat,Your payment of ₹4750 was successful.,0
MSG_03251,CUST101535,2025-11-01 12:04:02,email,"Dear customer, your monthly statement is ready.",0
MSG_03252,CUST101575,2025-10-20 07:54:36,email,Your payment of ₹9294 was successful.,0
MSG_03253,CUST100411,2025-11-02 00:06:47,sms,Your balance update: ₹7164 available.,0
MSG_03254,CUST101616,2025-10-27 04:56:10,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03255,CUST100791,2025-10-05 02:24:03,email,"Dear customer, your monthly statement is ready.",0
MSG_03256,CUST100317,2025-10-13 21:28:56,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03257,CUST100093,2025-10-20 19:17:00,sms,Your balance update: ₹1496 available.,0
MSG_03258,CUST101684,2025-10-30 08:56:28,sms,"Dear customer, your monthly statement is ready.",0
MSG_03259,CUST101285,2025-10-10 01:11:02,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03260,CUST101589,2025-10-09 02:49:32,chat,"Dear customer, your monthly statement is ready.",0
MSG_03261,CUST100743,2025-10-22 12:59:30,sms,Your bank account is under review. Click the link to continue banking.,1
MSG_03262,CUST101969,2025-10-19 13:23:23,email,Your OTP for transaction is valid for 10 minutes.,0
